LAUS Code,State FIPS Code,County FIPS Code,County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Sentiment Analysis
CN3810500000000,38,105,"Williams County, ND",2016,"23,133     ","22,111     ","1,022     ",0.261
CN3900100000000,39,001,"Adams County, OH",2016,"10,794     ","9,987     ",807     ,0.334
CN3900300000000,39,003,"Allen County, OH",2016,"47,957     ","45,580     ","2,377     ",0.182
CN3900500000000,39,005,"Ashland County, OH",2016,"26,024     ","24,731     ","1,293     ",0.699
CN3900700000000,39,007,"Ashtabula County, OH",2016,"44,101     ","41,448     ","2,653     ",0.046
CN3900900000000,39,009,"Athens County, OH",2016,"28,096     ","26,360     ","1,736     ",0.722
CN3901100000000,39,011,"Auglaize County, OH",2016,"24,547     ","23,649     ",898     ,0.422
CN3901300000000,39,013,"Belmont County, OH",2016,"30,772     ","28,491     ","2,281     ",0.399
CN3901500000000,39,015,"Brown County, OH",2016,"19,518     ","18,409     ","1,109     ",0.852
CN3901700000000,39,017,"Butler County, OH",2016,"188,853     ","180,504     ","8,349     ",0.678
CN3901900000000,39,019,"Carroll County, OH",2016,"13,385     ","12,478     ",907     ,0.124
CN3902100000000,39,021,"Champaign County, OH",2016,"19,833     ","18,950     ",883     ,0.948
CN3902300000000,39,023,"Clark County, OH",2016,"63,318     ","60,029     ","3,289     ",0.986
CN3902500000000,39,025,"Clermont County, OH",2016,"103,378     ","98,865     ","4,513     ",0.533
CN3902700000000,39,027,"Clinton County, OH",2016,"17,001     ","16,017     ",984     ,0.571
CN3902900000000,39,029,"Columbiana County, OH",2016,"48,266     ","45,080     ","3,186     ",0.906
CN3903100000000,39,031,"Coshocton County, OH",2016,"14,971     ","13,928     ","1,043     ",0.364
CN3903300000000,39,033,"Crawford County, OH",2016,"18,992     ","17,854     ","1,138     ",0.023
CN3903500000000,39,035,"Cuyahoga County, OH",2016,"610,483     ","577,226     ","33,257     ",0.295
CN3903700000000,39,037,"Darke County, OH",2016,"26,306     ","25,234     ","1,072     ",0.165
CN3903900000000,39,039,"Defiance County, OH",2016,"18,432     ","17,539     ",893     ,0.792
CN3904100000000,39,041,"Delaware County, OH",2016,"103,569     ","99,904     ","3,665     ",0.974
CN3904300000000,39,043,"Erie County, OH",2016,"37,127     ","35,100     ","2,027     ",0.36
CN3904500000000,39,045,"Fairfield County, OH",2016,"75,754     ","72,550     ","3,204     ",0.106
CN3904700000000,39,047,"Fayette County, OH",2016,"14,427     ","13,796     ",631     ,0.173
CN3904900000000,39,049,"Franklin County, OH",2016,"663,620     ","636,847     ","26,773     ",0.013
CN3905100000000,39,051,"Fulton County, OH",2016,"22,643     ","21,607     ","1,036     ",0.015
CN3905300000000,39,053,"Gallia County, OH",2016,"12,173     ","11,361     ",812     ,0.536
CN3905500000000,39,055,"Geauga County, OH",2016,"48,714     ","46,562     ","2,152     ",0.466
CN3905700000000,39,057,"Greene County, OH",2016,"80,630     ","77,159     ","3,471     ",0.239
CN3905900000000,39,059,"Guernsey County, OH",2016,"18,852     ","17,531     ","1,321     ",0.991
CN3906100000000,39,061,"Hamilton County, OH",2016,"404,217     ","386,651     ","17,566     ",0.994
CN3906300000000,39,063,"Hancock County, OH",2016,"41,243     ","39,746     ","1,497     ",0.18
CN3906500000000,39,065,"Hardin County, OH",2016,"14,305     ","13,592     ",713     ,0.424
CN3906700000000,39,067,"Harrison County, OH",2016,"7,011     ","6,484     ",527     ,0.979
CN3906900000000,39,069,"Henry County, OH",2016,"13,639     ","12,922     ",717     ,0.642
CN3907100000000,39,071,"Highland County, OH",2016,"16,783     ","15,732     ","1,051     ",0.405
CN3907300000000,39,073,"Hocking County, OH",2016,"13,137     ","12,424     ",713     ,0.799
CN3907500000000,39,075,"Holmes County, OH",2016,"20,969     ","20,233     ",736     ,0.579
CN3907700000000,39,077,"Huron County, OH",2016,"27,864     ","26,063     ","1,801     ",0.693
CN3907900000000,39,079,"Jackson County, OH",2016,"12,729     ","11,740     ",989     ,0.018
CN3908100000000,39,081,"Jefferson County, OH",2016,"28,797     ","26,413     ","2,384     ",0.964
CN3908300000000,39,083,"Knox County, OH",2016,"31,290     ","29,874     ","1,416     ",0.184
CN3908500000000,39,085,"Lake County, OH",2016,"123,935     ","117,963     ","5,972     ",0.113
CN3908700000000,39,087,"Lawrence County, OH",2016,"24,652     ","23,063     ","1,589     ",0.995
CN3908900000000,39,089,"Licking County, OH",2016,"87,863     ","84,082     ","3,781     ",0.094
CN3909100000000,39,091,"Logan County, OH",2016,"23,092     ","22,131     ",961     ,0.691
CN3909300000000,39,093,"Lorain County, OH",2016,"150,470     ","141,573     ","8,897     ",0.9
CN3909500000000,39,095,"Lucas County, OH",2016,"210,587     ","199,846     ","10,741     ",0.149
CN3909700000000,39,097,"Madison County, OH",2016,"20,754     ","19,956     ",798     ,0.843
CN3909900000000,39,099,"Mahoning County, OH",2016,"105,735     ","99,064     ","6,671     ",0.955
CN3910100000000,39,101,"Marion County, OH",2016,"27,631     ","26,244     ","1,387     ",0.204
CN3910300000000,39,103,"Medina County, OH",2016,"94,725     ","90,608     ","4,117     ",0.635
CN3910500000000,39,105,"Meigs County, OH",2016,"8,982     ","8,234     ",748     ,0.102
CN3910700000000,39,107,"Mercer County, OH",2016,"23,430     ","22,675     ",755     ,0.55
CN3910900000000,39,109,"Miami County, OH",2016,"52,576     ","50,316     ","2,260     ",0.427
CN3911100000000,39,111,"Monroe County, OH",2016,"5,244     ","4,660     ",584     ,0.962
CN3911300000000,39,113,"Montgomery County, OH",2016,"249,484     ","237,385     ","12,099     ",0.795
CN3911500000000,39,115,"Morgan County, OH",2016,"6,750     ","6,201     ",549     ,0.93
CN3911700000000,39,117,"Morrow County, OH",2016,"16,861     ","16,031     ",830     ,0.75
CN3911900000000,39,119,"Muskingum County, OH",2016,"39,383     ","37,026     ","2,357     ",0.552
CN3912100000000,39,121,"Noble County, OH",2016,"4,915     ","4,494     ",421     ,0.56
CN3912300000000,39,123,"Ottawa County, OH",2016,"20,931     ","19,592     ","1,339     ",0.215
CN3912500000000,39,125,"Paulding County, OH",2016,"8,860     ","8,456     ",404     ,0.672
CN3912700000000,39,127,"Perry County, OH",2016,"15,988     ","14,990     ",998     ,0.732
CN3912900000000,39,129,"Pickaway County, OH",2016,"26,073     ","24,838     ","1,235     ",0.425
CN3913100000000,39,131,"Pike County, OH",2016,"10,732     ","9,936     ",796     ,0.263
CN3913300000000,39,133,"Portage County, OH",2016,"86,787     ","82,474     ","4,313     ",0.406
CN3913500000000,39,135,"Preble County, OH",2016,"21,014     ","20,032     ",982     ,0.312
CN3913700000000,39,137,"Putnam County, OH",2016,"18,808     ","18,125     ",683     ,0.871
CN3913900000000,39,139,"Richland County, OH",2016,"53,352     ","50,434     ","2,918     ",0.377
CN3914100000000,39,141,"Ross County, OH",2016,"33,672     ","31,834     ","1,838     ",0.092
CN3914300000000,39,143,"Sandusky County, OH",2016,"30,908     ","29,465     ","1,443     ",0.511
CN3914500000000,39,145,"Scioto County, OH",2016,"29,928     ","27,649     ","2,279     ",0.369
CN3914700000000,39,147,"Seneca County, OH",2016,"27,164     ","25,855     ","1,309     ",0.567
CN3914900000000,39,149,"Shelby County, OH",2016,"23,987     ","23,003     ",984     ,0.218
CN3915100000000,39,151,"Stark County, OH",2016,"185,571     ","175,538     ","10,033     ",0.531
CN3915300000000,39,153,"Summit County, OH",2016,"271,529     ","257,861     ","13,668     ",0.993
CN3915500000000,39,155,"Trumbull County, OH",2016,"90,355     ","84,319     ","6,036     ",0.468
CN3915700000000,39,157,"Tuscarawas County, OH",2016,"44,979     ","42,425     ","2,554     ",0.901
CN3915900000000,39,159,"Union County, OH",2016,"27,340     ","26,312     ","1,028     ",0.848
CN3916100000000,39,161,"Van Wert County, OH",2016,"14,273     ","13,703     ",570     ,0.046
CN3916300000000,39,163,"Vinton County, OH",2016,"5,434     ","5,055     ",379     ,0.438
CN3916500000000,39,165,"Warren County, OH",2016,"113,310     ","108,686     ","4,624     ",0.354
CN3916700000000,39,167,"Washington County, OH",2016,"27,779     ","25,865     ","1,914     ",0.815
CN3916900000000,39,169,"Wayne County, OH",2016,"60,680     ","58,293     ","2,387     ",0.394
CN3917100000000,39,171,"Williams County, OH",2016,"19,121     ","18,275     ",846     ,0.727
CN3917300000000,39,173,"Wood County, OH",2016,"70,261     ","67,372     ","2,889     ",0.661
CN3917500000000,39,175,"Wyandot County, OH",2016,"12,668     ","12,203     ",465     ,0.834
CN4000100000000,40,001,"Adair County, OK",2016,"8,112     ","7,629     ",483     ,0.285
CN4000300000000,40,003,"Alfalfa County, OK",2016,"2,956     ","2,856     ",100     ,0.032
CN4000500000000,40,005,"Atoka County, OK",2016,"4,995     ","4,658     ",337     ,0.978
CN4000700000000,40,007,"Beaver County, OK",2016,"2,869     ","2,777     ",92     ,0.025
CN4000900000000,40,009,"Beckham County, OK",2016,"10,877     ","10,060     ",817     ,0.936
CN4001100000000,40,011,"Blaine County, OK",2016,"4,341     ","4,174     ",167     ,0.059
CN4001300000000,40,013,"Bryan County, OK",2016,"19,372     ","18,528     ",844     ,0.043
CN4001500000000,40,015,"Caddo County, OK",2016,"11,765     ","11,127     ",638     ,0.374
CN4001700000000,40,017,"Canadian County, OK",2016,"68,568     ","65,792     ","2,776     ",0.479
CN4001900000000,40,019,"Carter County, OK",2016,"22,592     ","21,406     ","1,186     ",0.126
CN4002100000000,40,021,"Cherokee County, OK",2016,"19,222     ","18,149     ","1,073     ",0.033
CN4002300000000,40,023,"Choctaw County, OK",2016,"5,763     ","5,316     ",447     ,0.776
CN4002500000000,40,025,"Cimarron County, OK",2016,"1,421     ","1,385     ",36     ,0.978
CN4002700000000,40,027,"Cleveland County, OK",2016,"138,580     ","133,237     ","5,343     ",0.899
CN4002900000000,40,029,"Coal County, OK",2016,"2,315     ","2,142     ",173     ,0.221
CN4003100000000,40,031,"Comanche County, OK",2016,"49,507     ","47,178     ","2,329     ",0.907
CN4003300000000,40,033,"Cotton County, OK",2016,"2,869     ","2,729     ",140     ,0.417
CN4003500000000,40,035,"Craig County, OK",2016,"6,278     ","5,971     ",307     ,0.526
CN4003700000000,40,037,"Creek County, OK",2016,"31,496     ","29,646     ","1,850     ",0.323
CN4003900000000,40,039,"Custer County, OK",2016,"15,084     ","14,379     ",705     ,0.146
CN4004100000000,40,041,"Delaware County, OK",2016,"17,851     ","16,962     ",889     ,0.339
CN4004300000000,40,043,"Dewey County, OK",2016,"2,679     ","2,568     ",111     ,0.013
CN4004500000000,40,045,"Ellis County, OK",2016,"2,275     ","2,187     ",88     ,0.889
CN4004700000000,40,047,"Garfield County, OK",2016,"29,953     ","28,655     ","1,298     ",0.567
CN4004900000000,40,049,"Garvin County, OK",2016,"12,621     ","11,937     ",684     ,0.108
CN4005100000000,40,051,"Grady County, OK",2016,"26,355     ","25,045     ","1,310     ",0.728
CN4005300000000,40,053,"Grant County, OK",2016,"3,001     ","2,902     ",99     ,0.364
CN4005500000000,40,055,"Greer County, OK",2016,"2,218     ","2,052     ",166     ,0.809
CN4005700000000,40,057,"Harmon County, OK",2016,"1,307     ","1,256     ",51     ,0.822
CN4005900000000,40,059,"Harper County, OK",2016,"1,909     ","1,835     ",74     ,0.348
CN4006100000000,40,061,"Haskell County, OK",2016,"4,499     ","4,119     ",380     ,0.738
CN4006300000000,40,063,"Hughes County, OK",2016,"5,476     ","5,066     ",410     ,0.135
CN4006500000000,40,065,"Jackson County, OK",2016,"10,939     ","10,447     ",492     ,0.232
CN4006700000000,40,067,"Jefferson County, OK",2016,"2,731     ","2,534     ",197     ,0.167
CN4006900000000,40,069,"Johnston County, OK",2016,"4,455     ","4,194     ",261     ,0.915
CN4007100000000,40,071,"Kay County, OK",2016,"18,960     ","17,743     ","1,217     ",0.293
CN4007300000000,40,073,"Kingfisher County, OK",2016,"8,380     ","8,096     ",284     ,0.348
CN4007500000000,40,075,"Kiowa County, OK",2016,"4,125     ","3,901     ",224     ,0.648
CN4007700000000,40,077,"Latimer County, OK",2016,"3,708     ","3,381     ",327     ,0.899
CN4007900000000,40,079,"Le Flore County, OK",2016,"19,780     ","18,401     ","1,379     ",0.877
CN4008100000000,40,081,"Lincoln County, OK",2016,"15,999     ","15,151     ",848     ,0.77
CN4008300000000,40,083,"Logan County, OK",2016,"21,532     ","20,653     ",879     ,0.683
CN4008500000000,40,085,"Love County, OK",2016,"6,507     ","6,299     ",208     ,0.827
CN4008700000000,40,087,"McClain County, OK",2016,"18,853     ","18,069     ",784     ,0.776
CN4008900000000,40,089,"McCurtain County, OK",2016,"14,843     ","13,769     ","1,074     ",0.27
CN4009100000000,40,091,"McIntosh County, OK",2016,"7,086     ","6,446     ",640     ,0.662
CN4009300000000,40,093,"Major County, OK",2016,"3,996     ","3,830     ",166     ,0.951
CN4009500000000,40,095,"Marshall County, OK",2016,"6,589     ","6,251     ",338     ,0.501
CN4009700000000,40,097,"Mayes County, OK",2016,"19,329     ","18,332     ",997     ,0.032
CN4009900000000,40,099,"Murray County, OK",2016,"6,347     ","6,059     ",288     ,0.191
CN4010100000000,40,101,"Muskogee County, OK",2016,"29,480     ","27,845     ","1,635     ",0.397
CN4010300000000,40,103,"Noble County, OK",2016,"5,724     ","5,515     ",209     ,0.482
CN4010500000000,40,105,"Nowata County, OK",2016,"4,685     ","4,394     ",291     ,0.745
CN4010700000000,40,107,"Okfuskee County, OK",2016,"4,564     ","4,282     ",282     ,0.382
CN4010900000000,40,109,"Oklahoma County, OK",2016,"376,333     ","360,064     ","16,269     ",0.788
CN4011100000000,40,111,"Okmulgee County, OK",2016,"16,239     ","15,062     ","1,177     ",0.958
CN4011300000000,40,113,"Osage County, OK",2016,"21,219     ","19,993     ","1,226     ",0.663
CN4011500000000,40,115,"Ottawa County, OK",2016,"14,394     ","13,654     ",740     ,0.788
CN4011700000000,40,117,"Pawnee County, OK",2016,"7,511     ","7,008     ",503     ,0.921
CN4011900000000,40,119,"Payne County, OK",2016,"38,578     ","37,116     ","1,462     ",0.316
CN4012100000000,40,121,"Pittsburg County, OK",2016,"17,479     ","16,378     ","1,101     ",0.075
CN4012300000000,40,123,"Pontotoc County, OK",2016,"18,322     ","17,562     ",760     ,0.169
CN4012500000000,40,125,"Pottawatomie County, OK",2016,"32,818     ","31,280     ","1,538     ",0.89
CN4012700000000,40,127,"Pushmataha County, OK",2016,"4,821     ","4,457     ",364     ,0.373
CN4012900000000,40,129,"Roger Mills County, OK",2016,"1,817     ","1,722     ",95     ,0.362
CN4013100000000,40,131,"Rogers County, OK",2016,"44,666     ","42,402     ","2,264     ",0.138
CN4013300000000,40,133,"Seminole County, OK",2016,"9,401     ","8,735     ",666     ,0.629
CN4013500000000,40,135,"Sequoyah County, OK",2016,"16,895     ","15,827     ","1,068     ",0.01
CN4013700000000,40,137,"Stephens County, OK",2016,"19,023     ","17,184     ","1,839     ",0.181
CN4013900000000,40,139,"Texas County, OK",2016,"9,404     ","9,076     ",328     ,0.162
CN4014100000000,40,141,"Tillman County, OK",2016,"3,278     ","3,129     ",149     ,0.247
CN4014300000000,40,143,"Tulsa County, OK",2016,"318,212     ","303,220     ","14,992     ",0.964
CN4014500000000,40,145,"Wagoner County, OK",2016,"36,304     ","34,545     ","1,759     ",0.015
CN4014700000000,40,147,"Washington County, OK",2016,"23,902     ","22,724     ","1,178     ",0.979
CN4014900000000,40,149,"Washita County, OK",2016,"5,278     ","4,900     ",378     ,0.329
CN4015100000000,40,151,"Woods County, OK",2016,"5,255     ","5,084     ",171     ,0.546
CN4015300000000,40,153,"Woodward County, OK",2016,"9,536     ","8,932     ",604     ,0.733
CN4100100000000,41,001,"Baker County, OR",2016,"6,972     ","6,523     ",449     ,0.654
CN4100300000000,41,003,"Benton County, OR",2016,"46,888     ","45,051     ","1,837     ",0.215
CN4100500000000,41,005,"Clackamas County, OR",2016,"213,012     ","203,551     ","9,461     ",0.145
CN4100700000000,41,007,"Clatsop County, OR",2016,"19,043     ","18,135     ",908     ,0.514
CN4100900000000,41,009,"Columbia County, OR",2016,"23,494     ","22,034     ","1,460     ",0.828
CN4101100000000,41,011,"Coos County, OR",2016,"26,521     ","24,802     ","1,719     ",0.068
CN4101300000000,41,013,"Crook County, OR",2016,"9,354     ","8,700     ",654     ,0.074
CN4101500000000,41,015,"Curry County, OR",2016,"9,080     ","8,456     ",624     ,0.146
CN4101700000000,41,017,"Deschutes County, OR",2016,"89,943     ","85,535     ","4,408     ",0.77
CN4101900000000,41,019,"Douglas County, OR",2016,"45,891     ","42,959     ","2,932     ",0.66
CN4102100000000,41,021,"Gilliam County, OR",2016,842     ,792     ,50     ,0.15
CN4102300000000,41,023,"Grant County, OR",2016,"3,131     ","2,888     ",243     ,0.008
CN4102500000000,41,025,"Harney County, OR",2016,"3,442     ","3,225     ",217     ,0.103
CN4102700000000,41,027,"Hood River County, OR",2016,"13,975     ","13,388     ",587     ,0.495
CN4102900000000,41,029,"Jackson County, OR",2016,"101,776     ","95,885     ","5,891     ",0.203
CN4103100000000,41,031,"Jefferson County, OR",2016,"9,859     ","9,200     ",659     ,0.221
